Net Asset Value,Repurchase Price,Sale Price,NAV date
15.8789,15.8392,15.8789,22-Sep-15
15.88,15.8403,15.88,23-Sep-15
15.8859,15.8462,15.8859,24-Sep-15
15.905,15.8652,15.905,28-Sep-15
15.9515,15.9116,15.9515,29-Sep-15
15.9672,15.9273,15.9672,30-Sep-15
15.969,15.9291,15.969,01-Oct-15
15.9895,15.9495,15.9895,05-Oct-15
15.993,15.953,15.993,06-Oct-15
15.998,15.958,15.998,07-Oct-15
16.0037,15.9637,16.0037,08-Oct-15
16.0087,15.9687,16.0087,09-Oct-15
16.0159,15.9759,16.0159,12-Oct-15
16.022,15.9819,16.022,13-Oct-15
16.0272,15.9871,16.0272,14-Oct-15
16.034,15.9939,16.034,15-Oct-15
16.0408,16.0007,16.0408,16-Oct-15
16.0514,16.0113,16.0514,19-Oct-15
16.0563,16.0162,16.0563,20-Oct-15
16.0579,16.0178,16.0579,21-Oct-15
16.0691,16.0289,16.0691,23-Oct-15
16.078,16.0378,16.078,26-Oct-15
16.0826,16.0424,16.0826,27-Oct-15
16.0873,16.0471,16.0873,28-Oct-15
16.0883,16.0481,16.0883,29-Oct-15
16.0856,16.0454,16.0856,30-Oct-15
16.0951,16.0549,16.0951,02-Nov-15
16.0998,16.0596,16.0998,03-Nov-15
16.0981,16.0579,16.0981,04-Nov-15
16.0985,16.0583,16.0985,05-Nov-15
16.101,16.0607,16.101,06-Nov-15
16.1075,16.0672,16.1075,09-Nov-15
16.1118,16.0715,16.1118,10-Nov-15
16.1259,16.0856,16.1259,13-Nov-15
16.1386,16.0983,16.1386,16-Nov-15
16.1412,16.1008,16.1412,17-Nov-15
16.1442,16.1038,16.1442,18-Nov-15
16.1484,16.108,16.1484,19-Nov-15
16.1503,16.1099,16.1503,20-Nov-15
16.1609,16.1205,16.1609,23-Nov-15
16.162,16.1216,16.162,24-Nov-15
16.1661,16.1257,16.1661,26-Nov-15
16.1659,16.1255,16.1659,27-Nov-15
16.1716,16.1312,16.1716,30-Nov-15
16.1761,16.1357,16.1761,01-Dec-15
16.1831,16.1426,16.1831,02-Dec-15
16.1899,16.1494,16.1899,03-Dec-15
16.1915,16.151,16.1915,04-Dec-15
16.196,16.1555,16.196,07-Dec-15
16.1906,16.1501,16.1906,08-Dec-15
16.1887,16.1482,16.1887,09-Dec-15
16.1899,16.1494,16.1899,10-Dec-15
16.1802,16.1397,16.1802,11-Dec-15
16.1808,16.1403,16.1808,14-Dec-15
16.18,16.1396,16.18,15-Dec-15
16.1863,16.1458,16.1863,16-Dec-15
16.1903,16.1498,16.1903,17-Dec-15
16.1975,16.157,16.1975,18-Dec-15
16.2073,16.1668,16.2073,21-Dec-15
16.2129,16.1724,16.2129,22-Dec-15
16.213,16.1725,16.213,23-Dec-15
16.2318,16.1912,16.2318,28-Dec-15
16.2347,16.1941,16.2347,29-Dec-15
16.2418,16.2012,16.2418,30-Dec-15
16.2498,16.2092,16.2498,31-Dec-15
16.258,16.2174,16.258,01-Jan-16
16.2716,16.2309,16.2716,04-Jan-16
16.276,16.2353,16.276,05-Jan-16
16.2789,16.2382,16.2789,06-Jan-16
16.2845,16.2438,16.2845,07-Jan-16
16.2888,16.2481,16.2888,08-Jan-16
16.3003,16.2595,16.3003,11-Jan-16
16.2948,16.2541,16.2948,12-Jan-16
16.295,16.2543,16.295,13-Jan-16
16.2954,16.2547,16.2954,14-Jan-16
16.2929,16.2522,16.2929,15-Jan-16
16.3041,16.2633,16.3041,18-Jan-16
16.3096,16.2688,16.3096,19-Jan-16
16.3074,16.2666,16.3074,20-Jan-16
16.3137,16.2729,16.3137,21-Jan-16
16.3193,16.2785,16.3193,22-Jan-16
16.3303,16.2895,16.3303,25-Jan-16
16.3354,16.2946,16.3354,27-Jan-16
16.3342,16.2934,16.3342,28-Jan-16
16.3371,16.2963,16.3371,29-Jan-16
16.3476,16.3067,16.3476,01-Feb-16
16.3469,16.306,16.3469,02-Feb-16
16.3422,16.3013,16.3422,03-Feb-16
16.3439,16.303,16.3439,04-Feb-16
16.3446,16.3037,16.3446,05-Feb-16
16.3553,16.3144,16.3553,08-Feb-16
16.3577,16.3168,16.3577,09-Feb-16
16.3639,16.323,16.3639,10-Feb-16
16.3673,16.3264,16.3673,11-Feb-16
16.3688,16.3279,16.3688,12-Feb-16
16.3793,16.3384,16.3793,15-Feb-16
16.3815,16.3405,16.3815,16-Feb-16
16.3796,16.3387,16.3796,17-Feb-16
16.3818,16.3408,16.3818,18-Feb-16
16.3903,16.3493,16.3903,22-Feb-16
16.3774,16.3365,16.3774,23-Feb-16
16.3719,16.331,16.3719,24-Feb-16
16.3641,16.3232,16.3641,25-Feb-16
16.3679,16.327,16.3679,26-Feb-16
16.4093,16.3683,16.4093,29-Feb-16
16.4188,16.3778,16.4188,01-Mar-16
16.429,16.3879,16.429,02-Mar-16
16.4332,16.3921,16.4332,03-Mar-16
16.4382,16.3971,16.4382,04-Mar-16
16.4532,16.4121,16.4532,08-Mar-16
16.4591,16.418,16.4591,09-Mar-16
16.4619,16.4207,16.4619,10-Mar-16
16.4634,16.4222,16.4634,11-Mar-16
16.4832,16.442,16.4832,14-Mar-16
16.4923,16.4511,16.4923,15-Mar-16
16.5008,16.4595,16.5008,16-Mar-16
16.5145,16.4732,16.5145,17-Mar-16
16.5232,16.4819,16.5232,18-Mar-16
16.5491,16.5077,16.5491,21-Mar-16
16.5519,16.5105,16.5519,22-Mar-16
16.5511,16.5097,16.5511,23-Mar-16
16.5633,16.5219,16.5633,28-Mar-16
16.5644,16.523,16.5644,29-Mar-16
16.5643,16.5229,16.5643,30-Mar-16
16.5983,16.5568,16.5983,31-Mar-16
16.643,16.6014,16.643,04-Apr-16
16.6638,16.6221,16.6638,05-Apr-16
16.6672,16.6255,16.6672,06-Apr-16
16.6719,16.6302,16.6719,07-Apr-16
16.6878,16.6461,16.6878,11-Apr-16
16.6978,16.6561,16.6978,12-Apr-16
16.7007,16.6589,16.7007,13-Apr-16
16.7235,16.6817,16.7235,18-Apr-16
16.7265,16.6847,16.7265,20-Apr-16
16.7235,16.6817,16.7235,21-Apr-16
16.7271,16.6853,16.7271,22-Apr-16
16.7333,16.6915,16.7333,25-Apr-16
16.7339,16.6921,16.7339,26-Apr-16
16.7351,16.6933,16.7351,27-Apr-16
16.7327,16.6909,16.7327,28-Apr-16
16.7323,16.6905,16.7323,29-Apr-16
16.741,16.6991,16.741,02-May-16
16.7419,16.7,16.7419,03-May-16
16.7477,16.7058,16.7477,04-May-16
16.751,16.7091,16.751,05-May-16
16.7549,16.713,16.7549,06-May-16
16.7665,16.7246,16.7665,09-May-16
16.77,16.7281,16.77,10-May-16
16.7778,16.7359,16.7778,11-May-16
16.7832,16.7412,16.7832,12-May-16
16.7865,16.7445,16.7865,13-May-16
16.7983,16.7563,16.7983,16-May-16
16.8024,16.7604,16.8024,17-May-16
16.8064,16.7644,16.8064,18-May-16
16.8096,16.7676,16.8096,19-May-16
16.8084,16.7664,16.8084,20-May-16
16.8235,16.7814,16.8235,23-May-16
16.8253,16.7832,16.8253,24-May-16
16.8279,16.7858,16.8279,25-May-16
16.8322,16.7901,16.8322,26-May-16
16.834,16.7919,16.834,27-May-16
16.8434,16.8013,16.8434,30-May-16
16.8457,16.8036,16.8457,31-May-16
16.8485,16.8064,16.8485,01-Jun-16
16.8522,16.8101,16.8522,02-Jun-16
16.8568,16.8147,16.8568,03-Jun-16
16.8687,16.8265,16.8687,06-Jun-16
16.8743,16.8321,16.8743,07-Jun-16
16.88,16.8378,16.88,08-Jun-16
16.8884,16.8462,16.8884,09-Jun-16
16.8932,16.851,16.8932,10-Jun-16
16.903,16.8607,16.903,13-Jun-16
16.9038,16.8615,16.9038,14-Jun-16
16.9074,16.8651,16.9074,15-Jun-16
16.911,16.8687,16.911,16-Jun-16
16.914,16.8717,16.914,17-Jun-16
16.9208,16.8785,16.9208,20-Jun-16
16.9262,16.8839,16.9262,21-Jun-16
16.9302,16.8879,16.9302,22-Jun-16
16.9363,16.894,16.9363,23-Jun-16
16.9373,16.895,16.9373,24-Jun-16
16.9512,16.9088,16.9512,27-Jun-16
16.9558,16.9134,16.9558,28-Jun-16
16.9595,16.9171,16.9595,29-Jun-16
16.9661,16.9237,16.9661,30-Jun-16
16.9714,16.929,16.9714,01-Jul-16
16.9868,16.9443,16.9868,04-Jul-16
17,16.9575,17,05-Jul-16
17.0112,16.9687,17.0112,07-Jul-16
17.0149,16.9724,17.0149,08-Jul-16
17.0309,16.9883,17.0309,11-Jul-16
17.049,17.0064,17.049,12-Jul-16
17.0582,17.0156,17.0582,13-Jul-16
17.0646,17.0219,17.0646,14-Jul-16
17.0692,17.0265,17.0692,15-Jul-16
17.0806,17.0379,17.0806,18-Jul-16
17.0871,17.0444,17.0871,19-Jul-16
17.0981,17.0554,17.0981,20-Jul-16
17.1033,17.0605,17.1033,21-Jul-16
17.1093,17.0665,17.1093,22-Jul-16
17.1208,17.078,17.1208,25-Jul-16
17.1281,17.0853,17.1281,26-Jul-16
17.1368,17.094,17.1368,27-Jul-16
17.1542,17.1113,17.1542,28-Jul-16
17.1645,17.1216,17.1645,29-Jul-16
17.1769,17.134,17.1769,01-Aug-16
17.1778,17.1349,17.1778,02-Aug-16
17.1789,17.136,17.1789,03-Aug-16
17.1817,17.1387,17.1817,04-Aug-16
17.1874,17.1444,17.1874,05-Aug-16
17.2021,17.1591,17.2021,08-Aug-16
17.2167,17.1737,17.2167,09-Aug-16
17.2267,17.1836,17.2267,10-Aug-16
17.2395,17.1964,17.2395,11-Aug-16
17.2393,17.1962,17.2393,12-Aug-16
17.2524,17.2093,17.2524,16-Aug-16
17.2493,17.2062,17.2493,18-Aug-16
17.2504,17.2073,17.2504,19-Aug-16
17.257,17.2139,17.257,22-Aug-16
17.259,17.2159,17.259,23-Aug-16
17.2663,17.2231,17.2663,24-Aug-16
17.2753,17.2321,17.2753,25-Aug-16
17.2834,17.2402,17.2834,26-Aug-16
17.2925,17.2493,17.2925,29-Aug-16
17.2963,17.2531,17.2963,30-Aug-16
17.2999,17.2567,17.2999,31-Aug-16
17.3046,17.2613,17.3046,01-Sep-16
17.311,17.2677,17.311,02-Sep-16
17.3267,17.2834,17.3267,06-Sep-16
17.3363,17.293,17.3363,07-Sep-16
17.3444,17.301,17.3444,08-Sep-16
17.349,17.3056,17.349,09-Sep-16
17.3554,17.312,17.3554,12-Sep-16
17.3569,17.3135,17.3569,14-Sep-16
17.3612,17.3178,17.3612,15-Sep-16
17.3682,17.3248,17.3682,16-Sep-16
17.3797,17.3363,17.3797,19-Sep-16
17.3805,17.337,17.3805,20-Sep-16
17.3823,17.3388,17.3823,21-Sep-16
17.3958,17.3523,17.3958,22-Sep-16
17.402,17.3585,17.402,23-Sep-16
17.4166,17.3731,17.4166,26-Sep-16
17.4242,17.3806,17.4242,27-Sep-16
17.4294,17.3858,17.4294,28-Sep-16
17.4226,17.379,17.4226,29-Sep-16
17.4295,17.3859,17.4295,30-Sep-16
17.453,17.4094,17.453,03-Oct-16
17.4594,17.4158,17.4594,04-Oct-16
17.4912,17.4475,17.4912,05-Oct-16
17.5026,17.4588,17.5026,06-Oct-16
17.5021,17.4583,17.5021,07-Oct-16
17.5176,17.4738,17.5176,10-Oct-16
17.524,17.4802,17.524,13-Oct-16
17.5197,17.4759,17.5197,14-Oct-16
17.527,17.4832,17.527,17-Oct-16
17.5327,17.4889,17.5327,18-Oct-16
17.535,17.4912,17.535,19-Oct-16
17.5341,17.4903,17.5341,20-Oct-16
17.5367,17.4929,17.5367,21-Oct-16
17.5444,17.5005,17.5444,24-Oct-16
17.5404,17.4965,17.5404,25-Oct-16
17.5408,17.4969,17.5408,26-Oct-16
17.5399,17.4961,17.5399,27-Oct-16
17.5401,17.4962,17.5401,28-Oct-16
17.552,17.5081,17.552,01-Nov-16
17.5548,17.5109,17.5548,02-Nov-16
17.5586,17.5586,17.5586,03-Nov-16
17.5607,17.5607,17.5607,04-Nov-16
17.5705,17.5705,17.5705,07-Nov-16
17.5726,17.5726,17.5726,08-Nov-16
17.5972,17.5972,17.5972,09-Nov-16
17.6108,17.6108,17.6108,10-Nov-16
17.6135,17.6135,17.6135,11-Nov-16
17.6498,17.6498,17.6498,15-Nov-16
17.693,17.693,17.693,16-Nov-16
17.7022,17.7022,17.7022,17-Nov-16
17.6994,17.6994,17.6994,18-Nov-16
17.7256,17.7256,17.7256,21-Nov-16
17.7296,17.7296,17.7296,22-Nov-16
17.7413,17.7413,17.7413,23-Nov-16
17.7622,17.7622,17.7622,24-Nov-16
17.7662,17.7662,17.7662,25-Nov-16
17.7565,17.7565,17.7565,28-Nov-16
17.756,17.756,17.756,29-Nov-16
17.7674,17.7674,17.7674,30-Nov-16
17.7726,17.7726,17.7726,01-Dec-16
17.7728,17.7728,17.7728,02-Dec-16
17.7834,17.7834,17.7834,05-Dec-16
17.7868,17.7868,17.7868,06-Dec-16
17.7355,17.7355,17.7355,07-Dec-16
17.7272,17.7272,17.7272,08-Dec-16
17.7366,17.7366,17.7366,09-Dec-16
17.7482,17.7482,17.7482,13-Dec-16
17.7584,17.7584,17.7584,14-Dec-16
17.7575,17.7575,17.7575,15-Dec-16
17.7532,17.7532,17.7532,16-Dec-16
17.7628,17.7628,17.7628,19-Dec-16
17.767,17.767,17.767,20-Dec-16
17.7706,17.7706,17.7706,21-Dec-16
17.7712,17.7712,17.7712,22-Dec-16
17.7699,17.7699,17.7699,23-Dec-16
17.772,17.772,17.772,26-Dec-16
17.7667,17.7667,17.7667,27-Dec-16
17.7664,17.7664,17.7664,28-Dec-16
17.7765,17.7765,17.7765,29-Dec-16
17.7899,17.7899,17.7899,30-Dec-16
17.8205,17.8205,17.8205,02-Jan-17
17.8287,17.8287,17.8287,03-Jan-17
17.84,17.84,17.84,04-Jan-17
17.846,17.846,17.846,05-Jan-17
17.8546,17.8546,17.8546,06-Jan-17
17.8668,17.8668,17.8668,09-Jan-17
17.8745,17.8745,17.8745,10-Jan-17
17.8786,17.8786,17.8786,11-Jan-17
17.888,17.888,17.888,12-Jan-17
17.891,17.891,17.891,13-Jan-17
17.8968,17.8968,17.8968,16-Jan-17
17.901,17.901,17.901,17-Jan-17
17.9044,17.9044,17.9044,18-Jan-17
17.9058,17.9058,17.9058,19-Jan-17
17.9092,17.9092,17.9092,20-Jan-17
17.9165,17.9165,17.9165,23-Jan-17
17.9185,17.9185,17.9185,24-Jan-17
17.9208,17.9208,17.9208,25-Jan-17
17.9267,17.9267,17.9267,27-Jan-17
17.9363,17.9363,17.9363,30-Jan-17
17.9399,17.9399,17.9399,31-Jan-17
17.9443,17.9443,17.9443,01-Feb-17
17.9495,17.9495,17.9495,02-Feb-17
17.9569,17.9569,17.9569,03-Feb-17
17.9703,17.9703,17.9703,06-Feb-17
17.9738,17.9738,17.9738,07-Feb-17
17.9177,17.9177,17.9177,08-Feb-17
17.9135,17.9135,17.9135,09-Feb-17
17.9326,17.9326,17.9326,10-Feb-17
17.9485,17.9485,17.9485,13-Feb-17
17.951,17.951,17.951,14-Feb-17
17.9613,17.9613,17.9613,15-Feb-17
17.9651,17.9651,17.9651,16-Feb-17
17.9662,17.9662,17.9662,17-Feb-17
17.9769,17.9769,17.9769,20-Feb-17
17.9789,17.9789,17.9789,22-Feb-17
17.9865,17.9865,17.9865,23-Feb-17
18.0028,18.0028,18.0028,27-Feb-17
18.0074,18.0074,18.0074,28-Feb-17
18.0083,18.0083,18.0083,01-Mar-17
18.0081,18.0081,18.0081,02-Mar-17
18.0144,18.0144,18.0144,03-Mar-17
18.0184,18.0184,18.0184,06-Mar-17
18.0146,18.0146,18.0146,07-Mar-17
18.0105,18.0105,18.0105,08-Mar-17
18.0009,18.0009,18.0009,09-Mar-17
17.9948,17.9948,17.9948,10-Mar-17
18.0087,18.0087,18.0087,14-Mar-17
18.0167,18.0167,18.0167,15-Mar-17
18.0263,18.0263,18.0263,16-Mar-17
18.0277,18.0277,18.0277,17-Mar-17
18.034,18.034,18.034,20-Mar-17
18.0367,18.0367,18.0367,21-Mar-17
18.0499,18.0499,18.0499,22-Mar-17
18.0564,18.0564,18.0564,23-Mar-17
18.0634,18.0634,18.0634,24-Mar-17
18.076,18.076,18.076,27-Mar-17
18.0816,18.0816,18.0816,29-Mar-17
18.0907,18.0907,18.0907,30-Mar-17
18.1005,18.1005,18.1005,31-Mar-17
18.1215,18.1215,18.1215,03-Apr-17
18.1236,18.1236,18.1236,05-Apr-17
18.1129,18.1129,18.1129,06-Apr-17
18.1087,18.1087,18.1087,07-Apr-17
18.1231,18.1231,18.1231,10-Apr-17
18.1318,18.1318,18.1318,11-Apr-17
18.1388,18.1388,18.1388,12-Apr-17
18.148,18.148,18.148,13-Apr-17
18.1606,18.1606,18.1606,17-Apr-17
18.1624,18.1624,18.1624,18-Apr-17
18.1687,18.1687,18.1687,19-Apr-17
18.1788,18.1788,18.1788,20-Apr-17
18.175,18.175,18.175,21-Apr-17
18.1848,18.1848,18.1848,24-Apr-17
18.1887,18.1887,18.1887,25-Apr-17
18.1815,18.1815,18.1815,26-Apr-17
18.1852,18.1852,18.1852,27-Apr-17
18.1876,18.1876,18.1876,28-Apr-17
18.2006,18.2006,18.2006,02-May-17
18.2041,18.2041,18.2041,03-May-17
18.2064,18.2064,18.2064,04-May-17
18.2096,18.2096,18.2096,05-May-17
18.2176,18.2176,18.2176,08-May-17
18.2213,18.2213,18.2213,09-May-17
18.2279,18.2279,18.2279,11-May-17
18.2301,18.2301,18.2301,12-May-17
18.249,18.249,18.249,15-May-17
18.253,18.253,18.253,16-May-17
18.2548,18.2548,18.2548,17-May-17
18.2576,18.2576,18.2576,18-May-17
18.2607,18.2607,18.2607,19-May-17
18.2725,18.2725,18.2725,22-May-17
18.2776,18.2776,18.2776,23-May-17
18.2824,18.2824,18.2824,24-May-17
18.2895,18.2895,18.2895,25-May-17
18.295,18.295,18.295,26-May-17
18.3033,18.3033,18.3033,29-May-17
18.3076,18.3076,18.3076,30-May-17
18.3118,18.3118,18.3118,31-May-17
18.3202,18.3202,18.3202,01-Jun-17
18.3267,18.3267,18.3267,02-Jun-17
18.3376,18.3376,18.3376,05-Jun-17
18.3418,18.3418,18.3418,06-Jun-17
18.3581,18.3581,18.3581,07-Jun-17
18.3788,18.3788,18.3788,08-Jun-17
18.3874,18.3874,18.3874,09-Jun-17
18.3981,18.3981,18.3981,12-Jun-17
18.4034,18.4034,18.4034,13-Jun-17
18.4056,18.4056,18.4056,14-Jun-17
18.4124,18.4124,18.4124,15-Jun-17
18.413,18.413,18.413,16-Jun-17
18.4231,18.4231,18.4231,19-Jun-17
18.4274,18.4274,18.4274,20-Jun-17
18.4318,18.4318,18.4318,21-Jun-17
18.4343,18.4343,18.4343,22-Jun-17
18.4376,18.4376,18.4376,23-Jun-17
18.4465,18.4465,18.4465,27-Jun-17
18.4456,18.4456,18.4456,28-Jun-17
18.4466,18.4466,18.4466,29-Jun-17
18.4465,18.4465,18.4465,30-Jun-17
18.4473,18.4473,18.4473,03-Jul-17
18.4528,18.4528,18.4528,04-Jul-17
18.4621,18.4621,18.4621,05-Jul-17
18.4684,18.4684,18.4684,06-Jul-17
18.4735,18.4735,18.4735,07-Jul-17
18.4971,18.4971,18.4971,10-Jul-17
18.5049,18.5049,18.5049,11-Jul-17
18.5109,18.5109,18.5109,12-Jul-17
18.5181,18.5181,18.5181,13-Jul-17
18.5221,18.5221,18.5221,14-Jul-17
18.5372,18.5372,18.5372,17-Jul-17
18.5467,18.5467,18.5467,18-Jul-17
18.5542,18.5542,18.5542,19-Jul-17
18.5602,18.5602,18.5602,20-Jul-17
18.5706,18.5706,18.5706,21-Jul-17
18.5804,18.5804,18.5804,24-Jul-17
18.5835,18.5835,18.5835,25-Jul-17
18.5865,18.5865,18.5865,26-Jul-17
18.5919,18.5919,18.5919,27-Jul-17
18.5945,18.5945,18.5945,28-Jul-17
18.604,18.604,18.604,31-Jul-17
18.6087,18.6087,18.6087,01-Aug-17
18.6156,18.6156,18.6156,02-Aug-17
18.6301,18.6301,18.6301,03-Aug-17
18.6351,18.6351,18.6351,04-Aug-17
18.6433,18.6433,18.6433,07-Aug-17
18.6474,18.6474,18.6474,08-Aug-17
18.6512,18.6512,18.6512,09-Aug-17
18.6521,18.6521,18.6521,10-Aug-17
18.6516,18.6516,18.6516,11-Aug-17
18.6599,18.6599,18.6599,14-Aug-17
18.6643,18.6643,18.6643,16-Aug-17
18.675,18.675,18.675,18-Aug-17
18.686,18.686,18.686,21-Aug-17
18.689,18.689,18.689,22-Aug-17
18.6908,18.6908,18.6908,23-Aug-17
18.6955,18.6955,18.6955,24-Aug-17
18.7099,18.7099,18.7099,28-Aug-17
18.7146,18.7146,18.7146,29-Aug-17
18.7171,18.7171,18.7171,30-Aug-17
18.7248,18.7248,18.7248,31-Aug-17
18.7404,18.7404,18.7404,01-Sep-17
18.7502,18.7502,18.7502,04-Sep-17
18.7514,18.7514,18.7514,05-Sep-17
18.756,18.756,18.756,06-Sep-17
18.7569,18.7569,18.7569,07-Sep-17
18.757,18.757,18.757,08-Sep-17
18.7649,18.7649,18.7649,11-Sep-17
18.7645,18.7645,18.7645,12-Sep-17
18.7621,18.7621,18.7621,13-Sep-17
18.7638,18.7638,18.7638,14-Sep-17
18.7648,18.7648,18.7648,15-Sep-17
18.7694,18.7694,18.7694,18-Sep-17
18.7727,18.7727,18.7727,19-Sep-17
18.7744,18.7744,18.7744,20-Sep-17
18.7621,18.7621,18.7621,21-Sep-17
18.7609,18.7609,18.7609,22-Sep-17
18.7748,18.7748,18.7748,25-Sep-17
18.7782,18.7782,18.7782,26-Sep-17
18.7789,18.7789,18.7789,27-Sep-17
18.7844,18.7844,18.7844,28-Sep-17
18.7876,18.7876,18.7876,29-Sep-17
18.8147,18.8147,18.8147,03-Oct-17
18.8137,18.8137,18.8137,04-Oct-17
18.8104,18.8104,18.8104,05-Oct-17
18.8124,18.8124,18.8124,06-Oct-17
18.8207,18.8207,18.8207,09-Oct-17
18.8259,18.8259,18.8259,10-Oct-17
18.8294,18.8294,18.8294,11-Oct-17
18.8355,18.8355,18.8355,12-Oct-17
18.8462,18.8462,18.8462,13-Oct-17
18.8578,18.8578,18.8578,16-Oct-17
18.8621,18.8621,18.8621,17-Oct-17
18.8647,18.8647,18.8647,18-Oct-17
18.877,18.877,18.877,23-Oct-17
18.8809,18.8809,18.8809,24-Oct-17
18.8835,18.8835,18.8835,25-Oct-17
18.8863,18.8863,18.8863,26-Oct-17
18.8895,18.8895,18.8895,27-Oct-17
18.8966,18.8966,18.8966,30-Oct-17
18.901,18.901,18.901,31-Oct-17
18.9047,18.9047,18.9047,01-Nov-17
18.9063,18.9063,18.9063,02-Nov-17
18.9117,18.9117,18.9117,03-Nov-17
18.9203,18.9203,18.9203,06-Nov-17
18.9209,18.9209,18.9209,07-Nov-17
18.9224,18.9224,18.9224,08-Nov-17
18.925,18.925,18.925,09-Nov-17
18.9294,18.9294,18.9294,10-Nov-17
18.9396,18.9396,18.9396,13-Nov-17
18.9288,18.9288,18.9288,14-Nov-17
18.9324,18.9324,18.9324,15-Nov-17
18.9244,18.9244,18.9244,16-Nov-17
18.9317,18.9317,18.9317,17-Nov-17
18.9508,18.9508,18.9508,20-Nov-17
18.9549,18.9549,18.9549,21-Nov-17
18.9492,18.9492,18.9492,22-Nov-17
18.945,18.945,18.945,23-Nov-17
18.9469,18.9469,18.9469,24-Nov-17
18.9559,18.9559,18.9559,27-Nov-17
18.9588,18.9588,18.9588,28-Nov-17
18.9628,18.9628,18.9628,29-Nov-17
18.9668,18.9668,18.9668,30-Nov-17
18.9791,18.9791,18.9791,04-Dec-17
18.9795,18.9795,18.9795,05-Dec-17
18.981,18.981,18.981,06-Dec-17
18.9841,18.9841,18.9841,07-Dec-17
18.9897,18.9897,18.9897,08-Dec-17
18.9881,18.9881,18.9881,11-Dec-17
18.9868,18.9868,18.9868,12-Dec-17
18.9815,18.9815,18.9815,13-Dec-17
18.9767,18.9767,18.9767,14-Dec-17
18.9718,18.9718,18.9718,15-Dec-17
18.9803,18.9803,18.9803,18-Dec-17
18.9838,18.9838,18.9838,19-Dec-17
18.9746,18.9746,18.9746,20-Dec-17
18.9645,18.9645,18.9645,21-Dec-17
18.9627,18.9627,18.9627,22-Dec-17
18.9693,18.9693,18.9693,26-Dec-17
18.9713,18.9713,18.9713,27-Dec-17
18.963,18.963,18.963,28-Dec-17
18.9791,18.9791,18.9791,29-Dec-17
19.002,19.002,19.002,01-Jan-18
19.0082,19.0082,19.0082,02-Jan-18
19.0083,19.0083,19.0083,03-Jan-18
19.003,19.003,19.003,04-Jan-18
19.0157,19.0157,19.0157,05-Jan-18
19.0285,19.0285,19.0285,08-Jan-18
19.0296,19.0296,19.0296,09-Jan-18
19.0196,19.0196,19.0196,10-Jan-18
19.0175,19.0175,19.0175,11-Jan-18
19.0203,19.0203,19.0203,12-Jan-18
19.0339,19.0339,19.0339,15-Jan-18
19.0263,19.0263,19.0263,16-Jan-18
19.0365,19.0365,19.0365,17-Jan-18
19.0363,19.0363,19.0363,18-Jan-18
19.0385,19.0385,19.0385,19-Jan-18
19.0456,19.0456,19.0456,22-Jan-18
19.0523,19.0523,19.0523,23-Jan-18
19.0536,19.0536,19.0536,24-Jan-18
19.0519,19.0519,19.0519,25-Jan-18
19.0619,19.0619,19.0619,29-Jan-18
19.0603,19.0603,19.0603,30-Jan-18
19.0644,19.0644,19.0644,31-Jan-18
19.0453,19.0453,19.0453,01-Feb-18
19.0495,19.0495,19.0495,02-Feb-18
19.0571,19.0571,19.0571,05-Feb-18
19.0658,19.0658,19.0658,06-Feb-18
19.079,19.079,19.079,07-Feb-18
19.0908,19.0908,19.0908,08-Feb-18
19.095,19.095,19.095,09-Feb-18
19.1066,19.1066,19.1066,12-Feb-18
19.1157,19.1157,19.1157,14-Feb-18
19.11,19.11,19.11,15-Feb-18
19.1134,19.1134,19.1134,16-Feb-18
19.117,19.117,19.117,20-Feb-18
19.1173,19.1173,19.1173,21-Feb-18
19.1076,19.1076,19.1076,22-Feb-18
19.118,19.118,19.118,23-Feb-18
19.126,19.126,19.126,26-Feb-18
19.1232,19.1232,19.1232,27-Feb-18
19.1274,19.1274,19.1274,28-Feb-18
