Net Asset Value,Repurchase Price,Sale Price,NAV date
19.3318,19.3318,19.3318,21-May-18
19.3328,19.3328,19.3328,22-May-18
19.3335,19.3335,19.3335,23-May-18
19.3353,19.3353,19.3353,24-May-18
19.3491,19.3491,19.3491,25-May-18
19.368,19.368,19.368,28-May-18
19.3769,19.3769,19.3769,29-May-18
19.3921,19.3921,19.3921,30-May-18
19.3836,19.3836,19.3836,31-May-18
19.3774,19.3774,19.3774,01-Jun-18
19.3843,19.3843,19.3843,04-Jun-18
19.3869,19.3869,19.3869,05-Jun-18
19.3885,19.3885,19.3885,06-Jun-18
19.3784,0,0,07-Jun-18
19.3823,0,0,08-Jun-18
19.3918,0,0,11-Jun-18
19.3993,0,0,12-Jun-18
19.4107,0,0,13-Jun-18
19.4221,0,0,14-Jun-18
19.4303,0,0,15-Jun-18
19.4524,0,0,18-Jun-18
19.4605,0,0,19-Jun-18
19.4685,0,0,20-Jun-18
19.4829,0,0,21-Jun-18
19.4896,0,0,22-Jun-18
19.4999,0,0,25-Jun-18
19.5024,0,0,26-Jun-18
19.4996,0,0,27-Jun-18
19.4929,0,0,28-Jun-18
19.4991,0,0,29-Jun-18
19.5192,0,0,02-Jul-18
19.5255,,,03-Jul-18
19.54,,,04-Jul-18
19.5452,,,05-Jul-18
19.548,,,06-Jul-18
19.5626,,,09-Jul-18
19.5745,,,10-Jul-18
19.5787,,,11-Jul-18
19.5898,,,12-Jul-18
19.6059,,,13-Jul-18
19.6119,,,16-Jul-18
19.6197,,,17-Jul-18
19.624,,,18-Jul-18
19.6241,,,19-Jul-18
19.6265,,,20-Jul-18
19.6364,,,23-Jul-18
19.6374,,,24-Jul-18
19.6409,,,25-Jul-18
19.6487,,,26-Jul-18
19.6533,,,27-Jul-18
19.6659,,,30-Jul-18
19.6749,,,31-Jul-18
19.6861,,,01-Aug-18
19.6949,,,02-Aug-18
19.6968,,,03-Aug-18
19.7079,,,06-Aug-18
19.7104,,,07-Aug-18
19.7167,,,08-Aug-18
19.7239,,,09-Aug-18
19.7293,,,10-Aug-18
19.734,,,13-Aug-18
19.7367,,,14-Aug-18
19.7412,,,16-Aug-18
19.7586,,,20-Aug-18
19.7618,,,21-Aug-18
19.7684,,,23-Aug-18
19.7681,,,24-Aug-18
19.7811,,,27-Aug-18
19.7825,,,28-Aug-18
19.7858,,,29-Aug-18
19.7843,,,30-Aug-18
19.7854,,,31-Aug-18
19.7944,,,03-Sep-18
19.7814,,,04-Sep-18
19.7689,,,05-Sep-18
19.7716,,,06-Sep-18
19.7797,,,07-Sep-18
19.7659,,,10-Sep-18
19.7657,,,11-Sep-18
19.758,,,12-Sep-18
19.7685,,,14-Sep-18
19.7742,,,17-Sep-18
19.7808,,,18-Sep-18
19.784,,,19-Sep-18
19.7834,,,21-Sep-18
19.7612,,,24-Sep-18
19.7329,,,25-Sep-18
19.7442,,,26-Sep-18
19.7829,,,27-Sep-18
19.8015,,,28-Sep-18
19.8242,,,01-Oct-18
19.8213,,,03-Oct-18
19.8065,,,04-Oct-18
19.85,,,05-Oct-18
19.8642,,,08-Oct-18
19.848,,,09-Oct-18
19.854,,,10-Oct-18
19.8666,,,11-Oct-18
19.873,,,12-Oct-18
19.9003,,,15-Oct-18
19.9124,,,16-Oct-18
19.9146,,,17-Oct-18
19.9228,,,19-Oct-18
19.933,,,22-Oct-18
19.9319,,,23-Oct-18
19.936,,,24-Oct-18
19.934,,,25-Oct-18
19.9351,,,26-Oct-18
19.9438,,,29-Oct-18
19.9467,,,30-Oct-18
19.948,,,31-Oct-18
19.9543,,,01-Nov-18
19.9716,,,02-Nov-18
19.9859,,,05-Nov-18
19.9917,,,06-Nov-18
20.0078,,,09-Nov-18
20.0205,,,12-Nov-18
20.0339,,,13-Nov-18
20.0486,,,14-Nov-18
20.058,,,15-Nov-18
20.0612,,,16-Nov-18
20.075,,,19-Nov-18
20.0834,,,20-Nov-18
20.099,,,22-Nov-18
20.1185,,,26-Nov-18
20.1231,,,27-Nov-18
20.1343,,,28-Nov-18
20.154,,,29-Nov-18
20.1636,,,30-Nov-18
20.1752,,,03-Dec-18
20.1814,,,04-Dec-18
20.2048,,,05-Dec-18
20.2168,,,06-Dec-18
20.2147,,,07-Dec-18
20.2025,,,10-Dec-18
20.2004,,,11-Dec-18
20.2188,,,12-Dec-18
20.2159,,,13-Dec-18
20.2204,,,14-Dec-18
20.2348,,,17-Dec-18
20.2441,,,18-Dec-18
20.2721,,,19-Dec-18
20.2818,,,20-Dec-18
20.2889,,,21-Dec-18
20.2998,,,24-Dec-18
20.3182,,,26-Dec-18
20.3283,,,27-Dec-18
20.3259,,,28-Dec-18
20.3404,,,31-Dec-18
20.3436,,,01-Jan-19
20.3503,,,02-Jan-19
20.3539,,,03-Jan-19
20.3623,,,04-Jan-19
20.3748,,,07-Jan-19
20.388,,,08-Jan-19
20.3962,,,09-Jan-19
20.4021,,,10-Jan-19
20.4132,,,11-Jan-19
20.4367,,,14-Jan-19
20.441,,,15-Jan-19
20.4406,,,16-Jan-19
20.4437,,,17-Jan-19
20.4456,,,18-Jan-19
20.4174,,,21-Jan-19
20.432,,,22-Jan-19
20.4385,,,23-Jan-19
20.4425,,,24-Jan-19
20.4462,,,25-Jan-19
20.4583,,,28-Jan-19
20.4594,,,29-Jan-19
20.4605,,,30-Jan-19
20.4658,,,31-Jan-19
20.448,,,01-Feb-19
20.4518,,,04-Feb-19
20.4539,,,05-Feb-19
20.4601,,,06-Feb-19
20.5004,,,07-Feb-19
20.5142,,,08-Feb-19
20.5231,,,11-Feb-19
20.5265,,,12-Feb-19
20.5575,,,13-Feb-19
20.5554,,,14-Feb-19
20.5508,,,15-Feb-19
20.5418,,,18-Feb-19
20.5536,,,20-Feb-19
20.5566,,,21-Feb-19
20.5632,,,22-Feb-19
20.5763,,,25-Feb-19
20.576,,,26-Feb-19
20.5696,,,27-Feb-19
20.5768,,,28-Feb-19
20.5885,,,01-Mar-19
20.6149,,,05-Mar-19
20.6242,,,06-Mar-19
20.6368,,,07-Mar-19
20.6494,,,08-Mar-19
20.6701,,,11-Mar-19
20.6838,,,12-Mar-19
20.6849,,,13-Mar-19
20.7213,,,14-Mar-19
20.7257,,,15-Mar-19
20.7445,,,18-Mar-19
20.7426,,,19-Mar-19
20.746,,,20-Mar-19
20.7584,,,22-Mar-19
20.7755,,,25-Mar-19
20.7798,,,26-Mar-19
20.785,,,27-Mar-19
20.7975,,,28-Mar-19
20.8308,,,29-Mar-19
20.8909,,,02-Apr-19
20.8884,,,03-Apr-19
20.8735,,,04-Apr-19
20.8668,,,05-Apr-19
20.8665,,,08-Apr-19
20.8681,,,09-Apr-19
20.8772,,,10-Apr-19
20.8754,,,11-Apr-19
20.874,,,12-Apr-19
20.861,,,15-Apr-19
20.8646,,,16-Apr-19
20.8714,,,18-Apr-19
20.8711,,,22-Apr-19
20.8715,,,23-Apr-19
20.8751,,,24-Apr-19
20.8671,,,25-Apr-19
20.8711,,,26-Apr-19
20.8718,,,30-Apr-19
20.8766,,,02-May-19
20.8736,,,03-May-19
20.8891,,,06-May-19
20.8952,,,07-May-19
20.9047,,,08-May-19
20.9104,,,09-May-19
20.9156,,,10-May-19
20.9294,,,13-May-19
20.945,,,14-May-19
20.9497,,,15-May-19
20.9545,,,16-May-19
20.9694,,,17-May-19
20.9996,,,20-May-19
21.0025,,,21-May-19
21.0078,,,22-May-19
21.0355,,,23-May-19
21.0555,,,24-May-19
21.0974,,,27-May-19
21.1035,,,28-May-19
21.1078,,,29-May-19
21.1068,,,30-May-19
21.132,,,31-May-19
21.1565,,,03-Jun-19
21.1536,,,04-Jun-19
21.1825,,,06-Jun-19
21.165,,,07-Jun-19
21.1606,,,10-Jun-19
21.1613,,,11-Jun-19
21.1722,,,12-Jun-19
21.1785,,,13-Jun-19
21.1919,,,14-Jun-19
21.202,,,17-Jun-19
21.2256,,,18-Jun-19
21.2328,,,19-Jun-19
21.248,,,20-Jun-19
21.2355,,,21-Jun-19
21.2412,,,24-Jun-19
21.236,,,25-Jun-19
21.2253,,,26-Jun-19
21.2317,,,27-Jun-19
21.2364,,,28-Jun-19
21.2456,,,01-Jul-19
21.2544,,,02-Jul-19
21.2738,,,03-Jul-19
21.2936,,,04-Jul-19
21.3257,,,05-Jul-19
21.3681,,,08-Jul-19
21.3732,,,09-Jul-19
21.3906,,,10-Jul-19
21.4042,,,11-Jul-19
21.4154,,,12-Jul-19
21.4442,,,15-Jul-19
21.4779,,,16-Jul-19
21.4748,,,17-Jul-19
21.4765,,,18-Jul-19
21.4815,,,19-Jul-19
21.4759,,,22-Jul-19
21.4696,,,23-Jul-19
21.4749,,,24-Jul-19
21.4487,,,25-Jul-19
21.4534,,,26-Jul-19
21.4904,,,29-Jul-19
21.5066,,,30-Jul-19
21.5224,,,31-Jul-19
21.5316,,,01-Aug-19
21.5677,,,02-Aug-19
21.5604,,,05-Aug-19
21.5791,,,06-Aug-19
21.6009,,,07-Aug-19
21.6287,,,08-Aug-19
21.6098,,,09-Aug-19
21.6195,,,13-Aug-19
21.5866,,,14-Aug-19
21.611,,,16-Aug-19
21.6241,,,19-Aug-19
21.6388,,,20-Aug-19
21.6599,,,21-Aug-19
21.6777,,,22-Aug-19
21.6893,,,23-Aug-19
21.7202,,,26-Aug-19
21.7268,,,27-Aug-19
21.7277,,,28-Aug-19
21.7151,,,29-Aug-19
21.7175,,,30-Aug-19
21.7594,,,03-Sep-19
21.7735,,,04-Sep-19
21.774,,,05-Sep-19
21.7715,,,06-Sep-19
21.801,,,09-Sep-19
21.7939,,,11-Sep-19
21.7886,,,12-Sep-19
21.8022,,,13-Sep-19
21.803,,,16-Sep-19
21.7929,,,17-Sep-19
21.8174,,,18-Sep-19
21.8241,,,19-Sep-19
21.7598,,,20-Sep-19
21.7727,,,23-Sep-19
21.7661,,,24-Sep-19
21.7734,,,25-Sep-19
21.7806,,,26-Sep-19
21.7861,,,27-Sep-19
21.8138,,,30-Sep-19
21.8316,,,01-Oct-19
21.865,,,03-Oct-19
21.8583,,,04-Oct-19
21.8738,,,07-Oct-19
21.8828,,,09-Oct-19
21.8908,,,10-Oct-19
21.8978,,,11-Oct-19
21.9189,,,14-Oct-19
21.929,,,15-Oct-19
21.9421,,,16-Oct-19
21.9473,,,17-Oct-19
21.9595,,,18-Oct-19
21.9849,,,22-Oct-19
22.0015,,,23-Oct-19
22.0107,,,24-Oct-19
22.0186,,,25-Oct-19
22.0417,,,29-Oct-19
22.0605,,,30-Oct-19
22.0901,,,31-Oct-19
22.1053,,,01-Nov-19
22.1096,,,04-Nov-19
22.107,,,05-Nov-19
22.1053,,,06-Nov-19
22.1071,,,07-Nov-19
22.1015,,,08-Nov-19
22.1084,,,11-Nov-19
22.1263,,,13-Nov-19
22.146,,,14-Nov-19
22.1611,,,15-Nov-19
22.1813,,,18-Nov-19
22.191,,,19-Nov-19
22.2028,,,20-Nov-19
22.2108,,,21-Nov-19
22.2154,,,22-Nov-19
22.2389,,,25-Nov-19
22.2496,,,26-Nov-19
22.2561,,,27-Nov-19
22.2743,,,28-Nov-19
22.2836,,,29-Nov-19
22.2933,,,02-Dec-19
22.3002,,,03-Dec-19
22.3169,,,04-Dec-19
22.2505,,,05-Dec-19
22.24,,,06-Dec-19
22.239,,,09-Dec-19
22.2338,,,10-Dec-19
22.2183,,,11-Dec-19
22.2182,,,12-Dec-19
22.2067,,,13-Dec-19
22.2308,,,16-Dec-19
22.241,,,17-Dec-19
22.258,,,18-Dec-19
22.2605,,,19-Dec-19
22.3066,,,20-Dec-19
22.3239,,,23-Dec-19
22.3258,,,24-Dec-19
22.3288,,,26-Dec-19
22.3395,,,27-Dec-19
22.3496,,,30-Dec-19
22.3511,,,31-Dec-19
22.3658,,,01-Jan-20
22.3762,,,02-Jan-20
22.392,,,03-Jan-20
22.389,,,06-Jan-20
22.3993,,,07-Jan-20
22.4071,,,08-Jan-20
22.4221,,,09-Jan-20
22.4116,,,10-Jan-20
22.42,,,13-Jan-20
22.4034,,,14-Jan-20
22.4126,,,15-Jan-20
22.4252,,,16-Jan-20
22.4319,,,17-Jan-20
22.4442,,,20-Jan-20
22.4559,,,21-Jan-20
22.4743,,,22-Jan-20
22.4891,,,23-Jan-20
22.5031,,,24-Jan-20
22.5231,,,27-Jan-20
22.5307,,,28-Jan-20
22.5247,,,29-Jan-20
22.5278,,,30-Jan-20
22.5286,,,31-Jan-20
22.5751,,,03-Feb-20
22.5858,,,04-Feb-20
22.5924,,,05-Feb-20
22.6697,,,06-Feb-20
22.7223,,,07-Feb-20
22.7395,,,10-Feb-20
22.7419,,,11-Feb-20
22.7379,,,12-Feb-20
22.7588,,,13-Feb-20
22.7726,,,14-Feb-20
22.792,,,17-Feb-20
22.7847,,,18-Feb-20
22.7854,,,20-Feb-20
22.811,,,24-Feb-20
22.8088,,,25-Feb-20
22.8246,,,26-Feb-20
22.8238,,,27-Feb-20
22.8047,,,28-Feb-20
22.8172,,,02-Mar-20
22.8187,,,03-Mar-20
22.8686,,,04-Mar-20
22.87,,,05-Mar-20
22.8804,,,06-Mar-20
22.8557,,,09-Mar-20
22.8331,,,11-Mar-20
22.7367,,,12-Mar-20
22.6459,,,13-Mar-20
22.6441,,,16-Mar-20
22.5617,,,17-Mar-20
22.4748,,,18-Mar-20
22.2984,,,19-Mar-20
22.3782,,,20-Mar-20
22.2746,,,23-Mar-20
22.2694,,,24-Mar-20
22.2864,,,26-Mar-20
22.8221,,,27-Mar-20
22.8306,,,30-Mar-20
22.8883,,,31-Mar-20
22.862,,,03-Apr-20
22.862,,,03-Apr-20
22.7821,,,07-Apr-20
22.7821,,,07-Apr-20
22.674,,,08-Apr-20
22.674,,,08-Apr-20
22.658,,,09-Apr-20
22.658,,,09-Apr-20
22.6745,,,13-Apr-20
22.6745,,,13-Apr-20
22.6967,,,15-Apr-20
22.6967,,,15-Apr-20
22.7481,,,16-Apr-20
22.7481,,,16-Apr-20
22.8619,,,17-Apr-20
22.8619,,,17-Apr-20
22.9297,,,20-Apr-20
22.9297,,,20-Apr-20
22.9611,,,21-Apr-20
22.9611,,,21-Apr-20
22.9809,,,22-Apr-20
22.9809,,,22-Apr-20
23.0235,,,23-Apr-20
23.0235,,,23-Apr-20
22.897,,,24-Apr-20
22.897,,,24-Apr-20
22.8796,,,27-Apr-20
22.8796,,,27-Apr-20
22.8409,,,28-Apr-20
22.8409,,,28-Apr-20
22.8435,,,29-Apr-20
22.8435,,,29-Apr-20
22.8663,,,30-Apr-20
22.8663,,,30-Apr-20
22.9298,,,04-May-20
22.9298,,,04-May-20
22.9626,,,05-May-20
22.9626,,,05-May-20
23.0188,,,06-May-20
23.0188,,,06-May-20
23.0498,,,08-May-20
23.0498,,,08-May-20
23.0299,,,11-May-20
23.0299,,,11-May-20
23.0702,,,12-May-20
23.0702,,,12-May-20
23.089,,,13-May-20
23.089,,,13-May-20
23.1327,,,14-May-20
23.1327,,,14-May-20
23.1462,,,15-May-20
23.1462,,,15-May-20
23.1921,,,18-May-20
23.1921,,,18-May-20
23.2219,,,19-May-20
23.2219,,,19-May-20
23.2399,,,20-May-20
23.2399,,,20-May-20
23.2617,,,21-May-20
23.2617,,,21-May-20
23.3311,,,22-May-20
23.3311,,,22-May-20
23.3633,,,26-May-20
23.3633,,,26-May-20
23.3691,,,27-May-20
23.3691,,,27-May-20
23.3665,,,28-May-20
23.3665,,,28-May-20
23.3655,,,29-May-20
23.3655,,,29-May-20
23.3654,,,01-Jun-20
23.3654,,,01-Jun-20
23.3483,,,02-Jun-20
23.3483,,,02-Jun-20
23.3727,,,03-Jun-20
23.3727,,,03-Jun-20
23.3634,,,04-Jun-20
23.3634,,,04-Jun-20
23.383,,,05-Jun-20
23.383,,,05-Jun-20
23.3876,,,08-Jun-20
23.3876,,,08-Jun-20
23.4049,,,09-Jun-20
23.4049,,,09-Jun-20
23.3914,,,10-Jun-20
23.3914,,,10-Jun-20
23.4153,,,11-Jun-20
23.4153,,,11-Jun-20
23.4143,,,12-Jun-20
23.4143,,,12-Jun-20
23.4422,,,15-Jun-20
23.4422,,,15-Jun-20
23.4653,,,16-Jun-20
23.4653,,,16-Jun-20
23.4892,,,17-Jun-20
23.4892,,,17-Jun-20
23.5356,,,18-Jun-20
23.5356,,,18-Jun-20
23.574,,,19-Jun-20
23.574,,,19-Jun-20
23.5946,,,22-Jun-20
23.5946,,,22-Jun-20
23.612,,,23-Jun-20
23.612,,,23-Jun-20
23.6219,,,24-Jun-20
23.6219,,,24-Jun-20
23.6587,,,25-Jun-20
23.6587,,,25-Jun-20
23.686,,,26-Jun-20
23.7192,,,29-Jun-20
23.7387,,,30-Jun-20
23.7642,,,01-Jul-20
23.7999,,,02-Jul-20
23.8398,,,03-Jul-20
23.8674,,,06-Jul-20
23.9114,,,07-Jul-20
23.9486,,,08-Jul-20
23.9675,,,09-Jul-20
24.0314,,,10-Jul-20
24.0446,,,13-Jul-20
24.0383,,,14-Jul-20
24.0687,,,15-Jul-20
24.0719,,,16-Jul-20
24.0695,,,17-Jul-20
24.0877,,,20-Jul-20
24.0751,,,21-Jul-20
24.0699,,,22-Jul-20
24.0735,,,23-Jul-20
24.0821,,,24-Jul-20
24.0624,,,27-Jul-20
24.0459,,,28-Jul-20
24.0582,,,29-Jul-20
24.0707,,,30-Jul-20
24.0996,,,31-Jul-20
24.1101,,,03-Aug-20
24.1211,,,04-Aug-20
24.1257,,,05-Aug-20
24.1023,,,06-Aug-20
24.1012,,,07-Aug-20
24.1066,,,10-Aug-20
24.1136,,,11-Aug-20
24.1112,,,12-Aug-20
24.1305,,,13-Aug-20
24.1203,,,14-Aug-20
24.1266,,,17-Aug-20
24.1208,,,18-Aug-20
24.112,,,19-Aug-20
24.1268,,,20-Aug-20
24.0608,,,21-Aug-20
24.0197,,,24-Aug-20
24.0431,,,25-Aug-20
24.0298,,,26-Aug-20
24.0262,,,27-Aug-20
24.0172,,,28-Aug-20
24.1009,,,31-Aug-20
24.1983,,,01-Sep-20
24.2069,,,02-Sep-20
24.241,,,03-Sep-20
24.234,,,04-Sep-20
24.204,,,07-Sep-20
24.161,,,08-Sep-20
24.1729,,,09-Sep-20
24.1637,,,10-Sep-20
24.1645,,,11-Sep-20
24.1742,,,14-Sep-20
24.1698,,,15-Sep-20
24.1861,,,16-Sep-20
24.1865,,,17-Sep-20
24.1946,,,18-Sep-20
24.2108,,,21-Sep-20
24.2164,,,22-Sep-20
24.2228,,,23-Sep-20
24.2208,,,24-Sep-20
24.2139,,,25-Sep-20
24.2102,,,28-Sep-20
24.216,,,29-Sep-20
24.2331,,,30-Sep-20
24.2623,,,01-Oct-20
24.2782,,,05-Oct-20
24.2877,,,06-Oct-20
24.3045,,,07-Oct-20
24.3171,,,08-Oct-20
24.4094,,,09-Oct-20
24.4326,,,12-Oct-20
24.4546,,,13-Oct-20
24.47,,,14-Oct-20
24.487,,,15-Oct-20
24.4814,,,16-Oct-20
24.4985,,,19-Oct-20
24.5109,,,20-Oct-20
24.52,,,21-Oct-20
24.5163,,,22-Oct-20
24.5372,,,23-Oct-20
24.5643,,,26-Oct-20
24.5593,,,27-Oct-20
24.558,,,28-Oct-20
24.5535,,,29-Oct-20
24.5643,,,02-Nov-20
24.5669,,,03-Nov-20
24.5705,,,04-Nov-20
24.5982,,,05-Nov-20
24.613,,,06-Nov-20
24.6166,,,09-Nov-20
24.6152,,,10-Nov-20
24.6207,,,11-Nov-20
24.6296,,,12-Nov-20
24.6437,,,13-Nov-20
24.6684,,,17-Nov-20
24.6729,,,18-Nov-20
24.6959,,,19-Nov-20
24.7096,,,20-Nov-20
24.7188,,,23-Nov-20
24.7248,,,24-Nov-20
24.7434,,,25-Nov-20
24.7629,,,26-Nov-20
24.7598,,,27-Nov-20
24.7607,,,01-Dec-20
24.7521,,,02-Dec-20
24.7574,,,03-Dec-20
24.786,,,04-Dec-20
24.7949,,,07-Dec-20
24.7939,,,08-Dec-20
24.7973,,,09-Dec-20
24.8041,,,10-Dec-20
24.7933,,,11-Dec-20
24.7988,,,14-Dec-20
24.8071,,,15-Dec-20
24.8061,,,16-Dec-20
24.8103,,,17-Dec-20
24.8156,,,18-Dec-20
24.81,,,21-Dec-20
24.8187,,,22-Dec-20
24.8253,,,23-Dec-20
24.8347,,,24-Dec-20
24.862,,,28-Dec-20
24.8695,,,29-Dec-20
24.8843,,,30-Dec-20
24.8911,,,31-Dec-20
24.9009,,,01-Jan-21
24.924,,,04-Jan-21
24.9455,,,05-Jan-21
24.9446,,,06-Jan-21
24.9548,,,07-Jan-21
24.9621,,,08-Jan-21
24.9344,,,11-Jan-21
24.917,,,12-Jan-21
24.9069,,,13-Jan-21
24.8921,,,14-Jan-21
24.8784,,,15-Jan-21
24.8609,,,18-Jan-21
24.8647,,,19-Jan-21
24.8753,,,20-Jan-21
24.8771,,,21-Jan-21
24.8752,,,22-Jan-21
24.8807,,,25-Jan-21
24.8877,,,27-Jan-21
24.8934,,,28-Jan-21
24.8955,,,29-Jan-21
24.8221,,,01-Feb-21
24.7691,,,02-Feb-21
24.7827,,,03-Feb-21
24.7833,,,04-Feb-21
24.7574,,,05-Feb-21
24.7769,,,08-Feb-21
24.7653,,,09-Feb-21
24.7711,,,10-Feb-21
24.7929,,,11-Feb-21
24.7939,,,12-Feb-21
24.805,,,15-Feb-21
24.8127,,,16-Feb-21
24.811,,,17-Feb-21
24.7993,,,18-Feb-21
24.7738,,,22-Feb-21
24.7709,,,23-Feb-21
24.7764,,,24-Feb-21
24.778,,,25-Feb-21
24.7649,,,26-Feb-21
24.7811,,,01-Mar-21
24.7914,,,02-Mar-21
24.7944,,,03-Mar-21
24.7975,,,04-Mar-21
24.791,,,05-Mar-21
24.7975,,,08-Mar-21
24.7969,,,09-Mar-21
24.7977,,,10-Mar-21
24.791,,,12-Mar-21
24.7591,,,15-Mar-21
24.7565,,,16-Mar-21
24.7609,,,17-Mar-21
24.7721,,,18-Mar-21
24.8024,,,19-Mar-21
24.8324,,,22-Mar-21
24.8763,,,23-Mar-21
24.8988,,,24-Mar-21
24.9046,,,25-Mar-21
24.9177,,,26-Mar-21
24.9319,,,30-Mar-21
24.9469,,,31-Mar-21
24.9879,,,05-Apr-21
25.0085,,,06-Apr-21
25.0143,,,07-Apr-21
25.023,,,08-Apr-21
25.0333,,,09-Apr-21
25.0448,,,12-Apr-21
25.0338,,,15-Apr-21
25.0259,,,16-Apr-21
25.0437,,,19-Apr-21
25.0518,,,20-Apr-21
25.0641,,,22-Apr-21
25.0752,,,23-Apr-21
25.1052,,,26-Apr-21
25.1208,,,27-Apr-21
25.1296,,,28-Apr-21
25.1323,,,29-Apr-21
25.1464,,,30-Apr-21
25.1673,,,03-May-21
25.1703,,,04-May-21
25.18,,,05-May-21
25.1845,,,06-May-21
25.1872,,,07-May-21
25.1944,,,10-May-21
25.2063,,,11-May-21
25.2039,,,12-May-21
25.208,,,14-May-21
25.2216,,,17-May-21
25.2302,,,18-May-21
25.2421,,,19-May-21
25.246,,,20-May-21
25.2538,,,21-May-21
25.2651,,,24-May-21
25.288,,,25-May-21
25.2929,,,27-May-21
25.2872,,,28-May-21
25.2854,,,31-May-21
25.288,,,01-Jun-21
25.2924,,,02-Jun-21
25.302,,,03-Jun-21
25.3078,,,04-Jun-21
25.3308,,,07-Jun-21
25.3402,,,08-Jun-21
25.3598,,,09-Jun-21
25.3722,,,10-Jun-21
25.3807,,,11-Jun-21
25.3867,,,14-Jun-21
25.3638,,,15-Jun-21
25.3322,,,16-Jun-21
25.3324,,,17-Jun-21
25.3396,,,18-Jun-21
25.3512,,,21-Jun-21
25.3441,,,22-Jun-21
25.3474,,,23-Jun-21
25.3506,,,24-Jun-21
25.3433,,,25-Jun-21
25.3612,,,28-Jun-21
25.3617,,,29-Jun-21
25.3512,,,30-Jun-21
25.3615,,,01-Jul-21
25.3545,,,02-Jul-21
25.3714,,,05-Jul-21
25.3536,,,06-Jul-21
25.37,,,07-Jul-21
25.3917,,,08-Jul-21
25.398,,,09-Jul-21
25.3941,,,12-Jul-21
25.4176,,,13-Jul-21
25.4174,,,14-Jul-21
25.4331,,,15-Jul-21
25.4548,,,16-Jul-21
25.4711,,,19-Jul-21
25.4813,,,20-Jul-21
25.4813,,,22-Jul-21
25.478,,,23-Jul-21
25.4963,,,26-Jul-21
25.5033,,,27-Jul-21
25.504,,,28-Jul-21
25.5073,,,29-Jul-21
25.5069,,,30-Jul-21
25.5247,,,02-Aug-21
25.528,,,03-Aug-21
25.5345,,,04-Aug-21
25.542,,,05-Aug-21
25.5218,,,06-Aug-21
25.5304,,,09-Aug-21
25.5416,,,10-Aug-21
25.5458,,,11-Aug-21
25.5612,,,12-Aug-21
25.5683,,,13-Aug-21
25.593,,,17-Aug-21
25.616,,,18-Aug-21
25.6174,,,20-Aug-21
25.6325,,,23-Aug-21
25.6368,,,24-Aug-21
25.6405,,,25-Aug-21
25.6442,,,26-Aug-21
25.6488,,,27-Aug-21
25.6673,,,30-Aug-21
25.6782,,,31-Aug-21
25.695,,,01-Sep-21
25.7091,,,02-Sep-21
25.7162,,,03-Sep-21
25.7247,,,06-Sep-21
25.7194,,,07-Sep-21
25.7252,,,08-Sep-21
25.7318,,,09-Sep-21
25.7432,,,13-Sep-21
25.746,,,14-Sep-21
25.7553,,,15-Sep-21
25.7655,,,16-Sep-21
25.7717,,,17-Sep-21
25.79,,,20-Sep-21
25.7848,,,21-Sep-21
