Net Asset Value,Repurchase Price,Sale Price,NAV date
38.7798,,,19-Oct-18
38.735,,,22-Oct-18
38.6324,,,23-Oct-18
38.7887,,,24-Oct-18
38.7415,,,25-Oct-18
38.6947,,,26-Oct-18
38.8389,,,29-Oct-18
38.869,,,30-Oct-18
38.9611,,,31-Oct-18
39.0687,,,01-Nov-18
39.2903,,,02-Nov-18
39.2824,,,05-Nov-18
39.2237,,,06-Nov-18
39.351,,,09-Nov-18
39.2819,,,12-Nov-18
39.3756,,,13-Nov-18
39.4135,,,14-Nov-18
39.4957,,,15-Nov-18
39.5147,,,16-Nov-18
39.5774,,,19-Nov-18
39.5155,,,20-Nov-18
39.4993,,,22-Nov-18
39.5761,,,26-Nov-18
39.6007,,,27-Nov-18
39.6275,,,28-Nov-18
39.7414,,,29-Nov-18
39.7923,,,30-Nov-18
39.8058,,,03-Dec-18
39.8091,,,04-Dec-18
39.7682,,,05-Dec-18
39.6492,,,06-Dec-18
39.7207,,,07-Dec-18
39.4962,,,10-Dec-18
39.5882,,,11-Dec-18
39.8242,,,12-Dec-18
39.9364,,,13-Dec-18
39.9603,,,14-Dec-18
40.039,,,17-Dec-18
40.1452,,,18-Dec-18
40.3563,,,19-Dec-18
40.3298,,,20-Dec-18
40.1829,,,21-Dec-18
40.1172,,,24-Dec-18
40.1564,,,26-Dec-18
40.1682,,,27-Dec-18
40.2702,,,28-Dec-18
40.2946,,,31-Dec-18
40.3012,,,01-Jan-19
40.2297,,,02-Jan-19
40.1344,,,03-Jan-19
40.147,,,04-Jan-19
40.1588,,,07-Jan-19
40.2265,,,08-Jan-19
40.2669,,,09-Jan-19
40.2634,,,10-Jan-19
40.2478,,,11-Jan-19
40.2486,,,14-Jan-19
40.3234,,,15-Jan-19
40.3161,,,16-Jan-19
40.3412,,,17-Jan-19
40.2608,,,18-Jan-19
40.2304,,,21-Jan-19
40.2943,,,22-Jan-19
40.2486,,,23-Jan-19
40.2609,,,24-Jan-19
40.1904,,,25-Jan-19
40.0599,,,28-Jan-19
40.1071,,,29-Jan-19
40.1552,,,30-Jan-19
40.2924,,,31-Jan-19
40.2503,,,01-Feb-19
40.2192,,,04-Feb-19
40.2172,,,05-Feb-19
40.2827,,,06-Feb-19
40.3961,,,07-Feb-19
40.3764,,,08-Feb-19
40.3486,,,11-Feb-19
40.3128,,,12-Feb-19
40.3403,,,13-Feb-19
40.296,,,14-Feb-19
40.222,,,15-Feb-19
40.0999,,,18-Feb-19
40.2751,,,20-Feb-19
40.3683,,,21-Feb-19
40.4117,,,22-Feb-19
40.4642,,,25-Feb-19
40.4512,,,26-Feb-19
40.4244,,,27-Feb-19
40.4835,,,28-Feb-19
40.6198,,,01-Mar-19
40.875,,,05-Mar-19
41.0071,,,06-Mar-19
41.0675,,,07-Mar-19
41.1747,,,08-Mar-19
41.3987,,,11-Mar-19
41.4884,,,12-Mar-19
41.4738,,,13-Mar-19
41.4846,,,14-Mar-19
41.5316,,,15-Mar-19
41.5925,,,18-Mar-19
41.5961,,,19-Mar-19
41.5737,,,20-Mar-19
41.5809,,,22-Mar-19
41.4959,,,25-Mar-19
41.6175,,,26-Mar-19
41.5905,,,27-Mar-19
41.7311,,,28-Mar-19
41.8356,,,29-Mar-19
42.028,,,02-Apr-19
41.977,,,03-Apr-19
41.8815,,,04-Apr-19
41.9204,,,05-Apr-19
41.7823,,,08-Apr-19
41.7908,,,09-Apr-19
41.7931,,,10-Apr-19
41.7989,,,11-Apr-19
41.8259,,,12-Apr-19
41.8924,,,15-Apr-19
42.0128,,,16-Apr-19
41.9142,,,18-Apr-19
41.7163,,,22-Apr-19
41.6375,,,23-Apr-19
41.729,,,24-Apr-19
41.6793,,,25-Apr-19
41.6808,,,26-Apr-19
41.3038,,,30-Apr-19
41.289,,,02-May-19
41.3105,,,03-May-19
41.2119,,,06-May-19
41.1883,,,07-May-19
41.1139,,,08-May-19
41.0842,,,09-May-19
41.1063,,,10-May-19
41.0111,,,13-May-19
41.1243,,,14-May-19
41.1351,,,15-May-19
41.1462,,,16-May-19
41.3564,,,17-May-19
41.7382,,,20-May-19
41.6351,,,21-May-19
41.7106,,,22-May-19
41.7534,,,23-May-19
42.0297,,,24-May-19
42.2878,,,27-May-19
42.267,,,28-May-19
42.2251,,,29-May-19
42.2648,,,30-May-19
42.34,,,31-May-19
42.4519,,,03-Jun-19
42.3887,,,04-Jun-19
42.3254,,,06-Jun-19
42.3085,,,07-Jun-19
42.2927,,,10-Jun-19
42.3515,,,11-Jun-19
42.3351,,,12-Jun-19
42.379,,,13-Jun-19
42.3508,,,14-Jun-19
42.2428,,,17-Jun-19
42.3456,,,18-Jun-19
42.2919,,,19-Jun-19
42.4553,,,20-Jun-19
42.3225,,,21-Jun-19
42.3052,,,24-Jun-19
42.34,,,25-Jun-19
42.3187,,,26-Jun-19
42.3795,,,27-Jun-19
42.1483,,,28-Jun-19
42.2183,,,01-Jul-19
42.2602,,,02-Jul-19
42.2325,,,03-Jul-19
42.3247,,,04-Jul-19
42.2646,,,05-Jul-19
42.1373,,,08-Jul-19
42.0827,,,09-Jul-19
42.0053,,,10-Jul-19
42.0411,,,11-Jul-19
42.0211,,,12-Jul-19
42.067,,,15-Jul-19
42.1931,,,16-Jul-19
42.191,,,17-Jul-19
42.1294,,,18-Jul-19
41.9785,,,19-Jul-19
41.9064,,,22-Jul-19
41.9119,,,23-Jul-19
41.8442,,,24-Jul-19
41.7641,,,25-Jul-19
41.8327,,,26-Jul-19
41.8463,,,29-Jul-19
41.7799,,,30-Jul-19
41.8521,,,31-Jul-19
41.6985,,,01-Aug-19
41.7708,,,02-Aug-19
41.6392,,,05-Aug-19
41.8318,,,06-Aug-19
41.839,,,07-Aug-19
41.9278,,,08-Aug-19
41.9528,,,09-Aug-19
41.7194,,,13-Aug-19
41.7935,,,14-Aug-19
41.926,,,16-Aug-19
41.9437,,,19-Aug-19
41.8995,,,20-Aug-19
41.8514,,,21-Aug-19
41.8105,,,22-Aug-19
41.8413,,,23-Aug-19
42.1264,,,26-Aug-19
42.2292,,,27-Aug-19
42.1848,,,28-Aug-19
42.0056,,,29-Aug-19
42.0947,,,30-Aug-19
41.9642,,,03-Sep-19
41.9923,,,04-Sep-19
42.0044,,,05-Sep-19
42.0986,,,06-Sep-19
42.2693,,,09-Sep-19
42.2952,,,11-Sep-19
42.2265,,,12-Sep-19
42.3623,,,13-Sep-19
42.3201,,,16-Sep-19
42.1037,,,17-Sep-19
42.2183,,,18-Sep-19
42.1114,,,19-Sep-19
42.5339,,,20-Sep-19
43.0781,,,23-Sep-19
42.9596,,,24-Sep-19
42.8374,,,25-Sep-19
42.9705,,,26-Sep-19
42.9965,,,27-Sep-19
43.0103,,,30-Sep-19
42.9418,,,01-Oct-19
42.9052,,,03-Oct-19
42.7414,,,04-Oct-19
42.7005,,,07-Oct-19
42.8594,,,09-Oct-19
42.783,,,10-Oct-19
42.8539,,,11-Oct-19
42.9769,,,14-Oct-19
42.9729,,,15-Oct-19
43.0238,,,16-Oct-19
43.1071,,,17-Oct-19
43.243,,,18-Oct-19
43.2671,,,22-Oct-19
43.3157,,,23-Oct-19
43.3812,,,24-Oct-19
43.3072,,,25-Oct-19
43.4454,,,29-Oct-19
43.527,,,30-Oct-19
43.5385,,,31-Oct-19
43.5436,,,01-Nov-19
43.5322,,,04-Nov-19
43.4588,,,05-Nov-19
43.3928,,,06-Nov-19
43.3983,,,07-Nov-19
43.327,,,08-Nov-19
43.3376,,,11-Nov-19
43.3338,,,13-Nov-19
43.5039,,,14-Nov-19
43.5671,,,15-Nov-19
43.6275,,,18-Nov-19
43.6801,,,19-Nov-19
43.7078,,,20-Nov-19
43.6781,,,21-Nov-19
43.6566,,,22-Nov-19
43.8364,,,25-Nov-19
43.807,,,26-Nov-19
43.8853,,,27-Nov-19
43.9588,,,28-Nov-19
43.5618,,,29-Nov-19
43.5158,,,02-Dec-19
43.4839,,,03-Dec-19
43.6408,,,04-Dec-19
43.4113,,,05-Dec-19
43.3128,,,06-Dec-19
43.3031,,,09-Dec-19
43.1968,,,10-Dec-19
43.1918,,,11-Dec-19
43.2555,,,12-Dec-19
43.3326,,,13-Dec-19
43.2877,,,16-Dec-19
43.3895,,,17-Dec-19
43.4319,,,18-Dec-19
43.438,,,19-Dec-19
43.6214,,,20-Dec-19
43.7266,,,23-Dec-19
43.7133,,,24-Dec-19
43.7246,,,26-Dec-19
43.8156,,,27-Dec-19
43.8512,,,30-Dec-19
43.8066,,,31-Dec-19
43.8366,,,01-Jan-20
43.9272,,,02-Jan-20
43.913,,,03-Jan-20
43.6732,,,06-Jan-20
43.7881,,,07-Jan-20
43.7752,,,08-Jan-20
43.9651,,,09-Jan-20
43.9549,,,10-Jan-20
44.0124,,,13-Jan-20
44.0015,,,14-Jan-20
44.0471,,,15-Jan-20
44.0882,,,16-Jan-20
44.1087,,,17-Jan-20
44.0695,,,20-Jan-20
44.0326,,,21-Jan-20
44.0812,,,22-Jan-20
44.1662,,,23-Jan-20
44.3002,,,24-Jan-20
44.2869,,,27-Jan-20
44.2455,,,28-Jan-20
44.2991,,,29-Jan-20
44.2364,,,30-Jan-20
44.2566,,,31-Jan-20
44.2774,,,03-Feb-20
44.4807,,,04-Feb-20
44.5021,,,05-Feb-20
44.6692,,,06-Feb-20
44.729,,,07-Feb-20
44.6768,,,10-Feb-20
44.7533,,,11-Feb-20
44.7854,,,12-Feb-20
44.8394,,,13-Feb-20
44.838,,,14-Feb-20
44.8723,,,17-Feb-20
44.8438,,,18-Feb-20
44.9326,,,20-Feb-20
44.802,,,24-Feb-20
44.6991,,,25-Feb-20
44.5977,,,26-Feb-20
44.529,,,27-Feb-20
44.2527,,,28-Feb-20
44.2094,,,02-Mar-20
44.3123,,,03-Mar-20
44.2439,,,04-Mar-20
44.3159,,,05-Mar-20
44.2366,,,06-Mar-20
43.902,,,09-Mar-20
43.7566,,,11-Mar-20
42.7555,,,12-Mar-20
42.7819,,,13-Mar-20
42.3101,,,16-Mar-20
41.8797,,,17-Mar-20
41.282,,,18-Mar-20
40.5937,,,19-Mar-20
40.9509,,,20-Mar-20
39.5939,,,23-Mar-20
39.6263,,,24-Mar-20
40.379,,,26-Mar-20
41.2386,,,27-Mar-20
40.9023,,,30-Mar-20
41.2179,,,31-Mar-20
40.6965,,,03-Apr-20
40.6965,,,03-Apr-20
41.0737,,,07-Apr-20
41.0737,,,07-Apr-20
41.0026,,,08-Apr-20
41.0026,,,08-Apr-20
41.3979,,,09-Apr-20
41.3979,,,09-Apr-20
41.2955,,,13-Apr-20
41.2955,,,13-Apr-20
41.2054,,,15-Apr-20
41.2054,,,15-Apr-20
41.3621,,,16-Apr-20
41.3621,,,16-Apr-20
41.856,,,17-Apr-20
41.856,,,17-Apr-20
41.9944,,,20-Apr-20
41.9944,,,20-Apr-20
41.7779,,,21-Apr-20
41.7779,,,21-Apr-20
41.8759,,,22-Apr-20
41.8759,,,22-Apr-20
42.1029,,,23-Apr-20
42.1029,,,23-Apr-20
41.6445,,,24-Apr-20
41.6445,,,24-Apr-20
41.6549,,,27-Apr-20
41.6549,,,27-Apr-20
41.742,,,28-Apr-20
41.742,,,28-Apr-20
41.8663,,,29-Apr-20
41.8663,,,29-Apr-20
42.1971,,,30-Apr-20
42.1971,,,30-Apr-20
41.7294,,,04-May-20
41.7294,,,04-May-20
41.6654,,,05-May-20
41.6654,,,05-May-20
41.8394,,,06-May-20
41.8394,,,06-May-20
41.7735,,,08-May-20
41.7735,,,08-May-20
41.648,,,11-May-20
41.648,,,11-May-20
41.6438,,,12-May-20
41.6438,,,12-May-20
41.9561,,,13-May-20
41.9561,,,13-May-20
41.8677,,,14-May-20
41.8677,,,14-May-20
41.8777,,,15-May-20
41.8777,,,15-May-20
41.4886,,,18-May-20
41.4886,,,18-May-20
41.605,,,19-May-20
41.605,,,19-May-20
41.7827,,,20-May-20
41.7827,,,20-May-20
41.8517,,,21-May-20
41.8517,,,21-May-20
41.9639,,,22-May-20
41.9639,,,22-May-20
42.083,,,26-May-20
42.083,,,26-May-20
42.2822,,,27-May-20
42.2822,,,27-May-20
42.488,,,28-May-20
42.488,,,28-May-20
42.552,,,29-May-20
42.552,,,29-May-20
42.8587,,,01-Jun-20
42.8587,,,01-Jun-20
43.1053,,,02-Jun-20
43.1053,,,02-Jun-20
43.2251,,,03-Jun-20
43.2251,,,03-Jun-20
43.1811,,,04-Jun-20
43.1811,,,04-Jun-20
43.4074,,,05-Jun-20
43.4074,,,05-Jun-20
43.4665,,,08-Jun-20
43.4665,,,08-Jun-20
43.3658,,,09-Jun-20
43.3658,,,09-Jun-20
43.3503,,,10-Jun-20
43.3503,,,10-Jun-20
43.1145,,,11-Jun-20
43.1145,,,11-Jun-20
43.2247,,,12-Jun-20
43.2247,,,12-Jun-20
43.1502,,,15-Jun-20
43.1502,,,15-Jun-20
43.2542,,,16-Jun-20
43.2542,,,16-Jun-20
43.3411,,,17-Jun-20
43.3411,,,17-Jun-20
43.5748,,,18-Jun-20
43.5748,,,18-Jun-20
43.8385,,,19-Jun-20
43.8385,,,19-Jun-20
44.0065,,,22-Jun-20
44.0065,,,22-Jun-20
44.2054,,,23-Jun-20
44.2054,,,23-Jun-20
43.9879,,,24-Jun-20
43.9879,,,24-Jun-20
44.1031,,,25-Jun-20
44.1031,,,25-Jun-20
44.089,,,26-Jun-20
44.045,,,29-Jun-20
44.0953,,,30-Jun-20
44.2637,,,01-Jul-20
44.3447,,,02-Jul-20
44.4596,,,03-Jul-20
44.6639,,,06-Jul-20
44.833,,,07-Jul-20
44.7608,,,08-Jul-20
44.8513,,,09-Jul-20
44.8606,,,10-Jul-20
44.8712,,,13-Jul-20
44.6227,,,14-Jul-20
44.6256,,,15-Jul-20
44.6845,,,16-Jul-20
44.8317,,,17-Jul-20
44.9863,,,20-Jul-20
45.0688,,,21-Jul-20
45.1284,,,22-Jul-20
45.2853,,,23-Jul-20
45.2157,,,24-Jul-20
44.9913,,,27-Jul-20
45.0618,,,28-Jul-20
45.0479,,,29-Jul-20
45.0256,,,30-Jul-20
45.0861,,,31-Jul-20
45.0383,,,03-Aug-20
45.2124,,,04-Aug-20
45.313,,,05-Aug-20
45.3485,,,06-Aug-20
45.3511,,,07-Aug-20
45.3783,,,10-Aug-20
45.3959,,,11-Aug-20
45.4578,,,12-Aug-20
45.5929,,,13-Aug-20
45.3679,,,14-Aug-20
45.4078,,,17-Aug-20
45.5335,,,18-Aug-20
45.6053,,,19-Aug-20
45.6248,,,20-Aug-20
45.4885,,,21-Aug-20
45.4454,,,24-Aug-20
45.5301,,,25-Aug-20
45.5569,,,26-Aug-20
45.6208,,,27-Aug-20
45.7029,,,28-Aug-20
45.5004,,,31-Aug-20
45.9086,,,01-Sep-20
46.0558,,,02-Sep-20
46.1224,,,03-Sep-20
45.995,,,04-Sep-20
45.8954,,,07-Sep-20
45.7315,,,08-Sep-20
45.7285,,,09-Sep-20
45.7926,,,10-Sep-20
45.8114,,,11-Sep-20
46.0272,,,14-Sep-20
46.0832,,,15-Sep-20
46.1987,,,16-Sep-20
46.0913,,,17-Sep-20
45.9988,,,18-Sep-20
45.647,,,21-Sep-20
45.4704,,,22-Sep-20
45.4949,,,23-Sep-20
45.1976,,,24-Sep-20
45.4044,,,25-Sep-20
45.6666,,,28-Sep-20
45.6716,,,29-Sep-20
45.6949,,,30-Sep-20
45.8485,,,01-Oct-20
45.862,,,05-Oct-20
45.9612,,,06-Oct-20
45.9972,,,07-Oct-20
45.9761,,,08-Oct-20
46.2629,,,09-Oct-20
46.3054,,,12-Oct-20
46.3333,,,13-Oct-20
46.4382,,,14-Oct-20
46.2381,,,15-Oct-20
46.2966,,,16-Oct-20
46.4436,,,19-Oct-20
46.4998,,,20-Oct-20
46.5503,,,21-Oct-20
46.5739,,,22-Oct-20
46.7652,,,23-Oct-20
46.7186,,,26-Oct-20
46.8449,,,27-Oct-20
46.8258,,,28-Oct-20
46.7268,,,29-Oct-20
46.8241,,,02-Nov-20
46.9439,,,03-Nov-20
47.0512,,,04-Nov-20
47.3269,,,05-Nov-20
47.3966,,,06-Nov-20
47.516,,,09-Nov-20
47.7344,,,10-Nov-20
47.8073,,,11-Nov-20
47.855,,,12-Nov-20
47.9704,,,13-Nov-20
48.1239,,,17-Nov-20
48.3011,,,18-Nov-20
48.1877,,,19-Nov-20
48.3315,,,20-Nov-20
48.3785,,,23-Nov-20
48.4955,,,24-Nov-20
48.3639,,,25-Nov-20
48.554,,,26-Nov-20
48.6641,,,27-Nov-20
48.853,,,01-Dec-20
48.9194,,,02-Dec-20
49.0824,,,03-Dec-20
49.3041,,,04-Dec-20
49.4497,,,07-Dec-20
49.445,,,08-Dec-20
49.4499,,,09-Dec-20
49.4223,,,10-Dec-20
49.3861,,,11-Dec-20
49.4621,,,14-Dec-20
49.5175,,,15-Dec-20
49.6059,,,16-Dec-20
49.66,,,17-Dec-20
49.67,,,18-Dec-20
49.3218,,,21-Dec-20
49.3773,,,22-Dec-20
49.541,,,23-Dec-20
49.8872,,,24-Dec-20
50.0095,,,28-Dec-20
49.9768,,,29-Dec-20
50.0234,,,30-Dec-20
50.0468,,,31-Dec-20
50.2397,,,01-Jan-21
50.3442,,,04-Jan-21
50.4538,,,05-Jan-21
50.5047,,,06-Jan-21
50.6618,,,07-Jan-21
50.8082,,,08-Jan-21
50.7196,,,11-Jan-21
50.7125,,,12-Jan-21
50.6157,,,13-Jan-21
50.6377,,,14-Jan-21
50.5744,,,15-Jan-21
50.3352,,,18-Jan-21
50.5634,,,19-Jan-21
50.626,,,20-Jan-21
50.5734,,,21-Jan-21
50.3865,,,22-Jan-21
50.3483,,,25-Jan-21
50.2256,,,27-Jan-21
50.1984,,,28-Jan-21
50.1415,,,29-Jan-21
50.4543,,,01-Feb-21
50.7266,,,02-Feb-21
50.9124,,,03-Feb-21
51.1284,,,04-Feb-21
50.9602,,,05-Feb-21
51.1113,,,08-Feb-21
51.0649,,,09-Feb-21
51.1172,,,10-Feb-21
51.1979,,,11-Feb-21
51.2585,,,12-Feb-21
51.4181,,,15-Feb-21
51.3129,,,16-Feb-21
51.3324,,,17-Feb-21
51.33,,,18-Feb-21
50.871,,,22-Feb-21
50.9555,,,23-Feb-21
51.1268,,,24-Feb-21
51.1946,,,25-Feb-21
50.9371,,,26-Feb-21
51.0597,,,01-Mar-21
51.2068,,,02-Mar-21
51.3266,,,03-Mar-21
51.3459,,,04-Mar-21
51.2069,,,05-Mar-21
51.2126,,,08-Mar-21
51.2666,,,09-Mar-21
51.3641,,,10-Mar-21
51.345,,,12-Mar-21
51.2421,,,15-Mar-21
51.2134,,,16-Mar-21
50.9607,,,17-Mar-21
50.8449,,,18-Mar-21
50.9522,,,19-Mar-21
51.022,,,22-Mar-21
51.136,,,23-Mar-21
50.9485,,,24-Mar-21
50.8381,,,25-Mar-21
51.0667,,,26-Mar-21
51.2433,,,30-Mar-21
51.2691,,,31-Mar-21
51.2557,,,05-Apr-21
51.3436,,,06-Apr-21
51.4966,,,07-Apr-21
51.6317,,,08-Apr-21
51.6044,,,09-Apr-21
51.0359,,,12-Apr-21
51.1909,,,15-Apr-21
51.3525,,,16-Apr-21
51.1984,,,19-Apr-21
51.3381,,,20-Apr-21
51.3279,,,22-Apr-21
51.2982,,,23-Apr-21
51.4338,,,26-Apr-21
51.6023,,,27-Apr-21
51.8053,,,28-Apr-21
51.8166,,,29-Apr-21
51.7607,,,30-Apr-21
51.8003,,,03-May-21
51.7239,,,04-May-21
51.8277,,,05-May-21
51.8981,,,06-May-21
51.8485,,,07-May-21
51.955,,,10-May-21
51.9981,,,11-May-21
51.9673,,,12-May-21
51.9084,,,14-May-21
51.9943,,,17-May-21
52.2006,,,18-May-21
52.2498,,,19-May-21
52.3173,,,20-May-21
52.485,,,21-May-21
52.5383,,,24-May-21
52.6799,,,25-May-21
52.9579,,,27-May-21
52.8555,,,28-May-21
52.9025,,,31-May-21
52.8538,,,01-Jun-21
52.9749,,,02-Jun-21
53.096,,,03-Jun-21
53.2324,,,04-Jun-21
53.3045,,,07-Jun-21
53.3356,,,08-Jun-21
53.2402,,,09-Jun-21
53.3415,,,10-Jun-21
53.3307,,,11-Jun-21
53.3106,,,14-Jun-21
53.3369,,,15-Jun-21
53.296,,,16-Jun-21
53.2053,,,17-Jun-21
53.1436,,,18-Jun-21
53.186,,,21-Jun-21
53.2259,,,22-Jun-21
53.2313,,,23-Jun-21
53.3507,,,24-Jun-21
53.4104,,,25-Jun-21
53.3717,,,28-Jun-21
53.3059,,,29-Jun-21
53.3481,,,30-Jun-21
53.3715,,,01-Jul-21
53.4982,,,02-Jul-21
53.6363,,,05-Jul-21
53.6137,,,06-Jul-21
53.6644,,,07-Jul-21
53.6174,,,08-Jul-21
53.6952,,,09-Jul-21
53.7854,,,12-Jul-21
53.8538,,,13-Jul-21
53.8817,,,14-Jul-21
53.9944,,,15-Jul-21
54.0003,,,16-Jul-21
53.9735,,,19-Jul-21
53.86,,,20-Jul-21
53.9698,,,22-Jul-21
54.1483,,,23-Jul-21
54.2246,,,26-Jul-21
54.2121,,,27-Jul-21
54.1817,,,28-Jul-21
54.2963,,,29-Jul-21
54.2782,,,30-Jul-21
54.4038,,,02-Aug-21
54.5563,,,03-Aug-21
54.5378,,,04-Aug-21
54.4912,,,05-Aug-21
54.3982,,,06-Aug-21
54.4228,,,09-Aug-21
54.2443,,,10-Aug-21
54.184,,,11-Aug-21
54.2782,,,12-Aug-21
54.3218,,,13-Aug-21
54.3253,,,17-Aug-21
54.3658,,,18-Aug-21
54.2585,,,20-Aug-21
54.1344,,,23-Aug-21
54.259,,,24-Aug-21
54.3272,,,25-Aug-21
54.4207,,,26-Aug-21
54.5434,,,27-Aug-21
54.8458,,,30-Aug-21
55.0015,,,31-Aug-21
55.1017,,,01-Sep-21
55.2342,,,02-Sep-21
55.402,,,03-Sep-21
55.4386,,,06-Sep-21
55.4124,,,07-Sep-21
